Feature1,Feature2,Feature3,Feature4,Feature5,Category
59.75119733417751,52.946736053970234,36.086088696616564,90.67926996263516,279.33030041051103,B
48.52942618497861,41.18652836004811,32.6869185251871,68.10593865466409,154.9108901481454,B
41.745028032074885,34.676171097229286,29.03120172375906,110.27200213139433,207.6121898448372,B
46.78614158347007,42.34236818650363,24.729226470004566,89.34598320676177,214.03079515296298,B
54.12931454275624,51.63082385651788,38.531176978961945,76.60166328579425,232.5735897481804,A
44.36275447196025,40.56205390265885,31.19812870110479,42.55475573436701,202.93949460412685,C
41.77779604433569,24.217865678810327,15.762251961727259,99.44970189898727,209.24151618512306,B
52.436872114919126,35.551612858256796,30.388956254026233,135.4450319333949,188.25054297734627,C
52.44966571108723,38.83563968039139,26.584725428143862,133.2251842909574,208.0738082373532,B
44.9305682462887,36.07490984808513,25.75474270754576,90.85807486827457,189.70423173507768,B
45.289616943816775,38.81998865739904,26.481704763043844,87.95575879276439,218.64715669568153,A
52.32049937357636,38.22768043309377,26.821692493491504,109.37548512150047,188.91168991869097,A
35.51915658502676,29.349159090406797,16.15931101570395,80.03229121623417,211.3130118170656,C
35.92536225623445,24.96337514322095,11.714159069877487,106.03583799638932,199.12211558945066,A
42.81555778747564,31.19485721502077,28.21442030341443,115.32160556769381,233.78150752316503,A
47.86552848288153,31.259117302064112,18.49353671817157,124.53866447768615,198.45818829234543,C
53.10907565598005,37.87109429422952,22.544196608135437,97.99691847040094,146.80902595379357,A
64.75356216949552,45.04442670751476,22.91753824084547,95.92652499646069,237.85764502141976,B
58.576596232020194,41.981910720729495,26.831490513752634,82.44034826486877,172.82803097412142,C
48.40061470036573,43.98870074333179,25.49973134670226,83.4623929192028,180.3870098405354,C
49.80983792097311,35.100875892618774,31.138673765378616,95.47042216196947,182.13016117869523,B
39.97470635362191,45.141675407084485,35.638441142329675,107.34731013632356,241.23314279512454,A
49.8148686400761,42.31848441646533,26.870337710814834,118.27169252466499,135.92977358063914,C
47.11341361079862,38.61491150711326,36.04018127635652,83.9364209863931,294.1324560097998,C
53.227185603380896,38.28995958179865,30.730033655225427,129.85377137919045,231.68170427198154,B
41.727690564476774,36.88370184862637,24.519265760003968,94.57752797914863,206.6971674238748,B
55.193465142411725,41.276582982740514,18.895985228424067,99.57265411303128,198.3531799815114,A
65.32738913002578,52.87196037724743,46.174142554436166,85.05576641704353,208.56662224572972,C
48.91239851543143,51.93034150368912,30.792949185527995,51.515194794541166,215.63367285138014,A
54.01711722098941,42.733394278168284,23.33178100689023,117.680907927221,219.3564675785017,A
56.90143991711113,51.267518565117285,39.97754472362066,114.73687794184866,216.66813398010345,B
45.987795281141636,33.27435409928387,33.0510574948558,94.37344885763574,202.68742043765747,C
52.24092481810417,41.61779740199853,34.66954945544104,101.33981434449744,194.07984739078023,C
50.12592400781795,48.95474238443191,36.52395614931177,110.31878435408198,195.46180149039463,C
50.97676098548832,37.64657349945182,28.731618816277418,68.74908286226915,194.15275158941958,B
42.26990216144534,42.87816451914092,33.42837739851987,89.4189464530741,234.01310290601194,B
50.245101742589426,43.73484107134892,33.6501031090913,115.88529359243654,217.80670166842586,B
54.979982912454496,41.17165245049226,29.944922411222084,74.91421153661501,111.7883409600716,B
64.51143607795042,54.771187557637944,38.756635706154064,105.87115864333259,219.67702329589284,B
59.59270826085207,52.53693885681531,36.525484688172625,72.8683639075319,205.84208584156323,C
71.53182457511556,60.334509471178436,39.2182982743582,109.32859964867053,199.43873730662307,A
42.326524371119504,26.010095897443325,17.08436682074323,99.28717035405033,188.34444640733344,C
58.723206367206785,43.34287921464109,23.56818819346722,67.69736368188981,233.72338159958042,A
51.83342005738352,40.229142868149296,27.767041500525508,123.29478708914343,228.42579386368573,B
71.89802933217672,57.14625632024115,36.04801499556513,85.30816846403901,176.81366996529172,A
41.91701714644849,36.636974204912185,21.231524674575446,83.79495125971238,212.21156861373606,C
41.602781578192236,34.17073026722006,24.63908779166795,,170.85029796376142,C
44.00607354555978,28.52813704289732,25.53770507540652,122.9727469885743,158.6114550563321,A
28.76104275690193,24.90982346055136,21.110142846395206,79.68356362043207,181.19848326230104,B
44.74244978319239,38.846888552973034,20.910819572588412,101.23359699695943,225.87180417148275,B
42.40867338446302,36.72589094722562,21.74961111677658,108.57633000661146,228.5937513612826,C
51.50393786476208,46.607053919582775,36.388022495660806,113.86211214526288,215.3925626029188,A
53.41755975777159,46.903658578961796,28.902611431120018,103.5288311055445,221.7528736054399,B
68.76170839215887,57.30526710986928,39.21515437692039,92.65944321833355,215.48534861344876,B
59.5042383818605,47.252562148195175,35.27700189983482,83.44819558702561,180.75555214331143,C
44.23096344337597,27.079966087120816,15.08259844153003,101.7228776609275,212.95767634021823,B
41.01585328651642,34.96077372487606,24.894043631997082,78.55721976028786,224.01228575683047,A
54.919191715065054,44.973791807867606,26.145552285834505,41.57299033010786,222.62873989440723,C
36.797667929793576,30.79602852981173,19.15174939506335,108.73119608315335,235.66740114423928,C
68.31458765854353,48.26792724773328,35.06667680998344,118.07869682172391,221.2491154160319,A
61.79440120721287,44.03023826372899,24.449191850483615,52.741351289163234,210.54344622624748,C
45.30824347895295,41.512359049826884,30.82055028672041,79.80538590580124,232.10450714949283,B
32.868654709091224,26.097147997989705,18.189452402886065,112.38308522010395,199.2043622225282,B
63.538723741654124,54.23848248018642,40.17689755379908,141.149909394234,173.54376046316847,A
48.85460154747382,39.225273118631364,28.353347719300597,100.41587415350816,195.1079910816871,B
62.378163119734616,50.05131119326642,40.492479555181866,85.43994117541732,177.65292065580653,A
54.96714153011233,36.001574930118025,28.954237674986608,102.50449005295815,194.5131067668548,B
48.61735698828815,35.89701047586166,23.063728420233666,91.41188917749494,241.24629257444553,C
56.47688538100692,45.207726803396454,32.02989187014145,102.44595006064567,180.62107462626395,B
65.23029856408026,52.41914182008792,34.84429811924137,110.86596058072776,176.02423980049238,C
47.658466252766644,35.8764456448171,23.37552704164271,100.97720140651408,185.51769433453902,C
